stub_renderer_7	801a395c	16
stub_renderer_8	801a396c	20
func_801A4808	801a3980	64
func_801A4848	801a39c0	108
stub_renderer_9	801a3a2c	16
stub_renderer_10	801a3a3c	20
stub_draw_label_text	801a3a50	24
set_active_view	801a3a68	24
stub_renderer_11	801a3a80	16
func_801A4918	801a3a90	492
Unknown801A4B04	801a3c7c	264
update_cursor	801a3d84	844
Unknown801A4F58	801a40d0	440
Proc801A5110	801a4288	88
update_view_and_dl	801a42e0	164
func_801A520C	801a4384	312
Unknown801A5344	801a44bc	180
gd_init	801a4570	1304
reverse_string	801a4a88	136
stub_renderer_12	801a4b10	20
stub_renderer_13	801a4b24	20
stub_renderer_14	801a4b38	20
init_pick_buf	801a4b4c	48
store_in_pickbuf	801a4b7c	72
get_cur_pickbuf_offset	801a4bc4	52
stub_renderer_15	801a4bf8	20
stub_renderer_16	801a4c0c	20
stub_renderer_17	801a4c20	16
Unknown801A5AB8	801a4c30	40
Unknown801A5AE0	801a4c58	120
set_vtx_tc_buf	801a4cd0	144
add_debug_view	801a4d60	60
cvrt_val_to_kb	801a4d9c	92
Unknown801A5C80	801a4df8	272
Unknown801A5D90	801a4f08	616
Unknown801A5FF8	801a5170	760
gd_put_sprite	801a5468	828
gd_setup_cursor	801a57a4	408
view_proc_print_timers	801a593c	80
make_timer_gadgets	801a598c	1564
stub_renderer_18	801a5fa8	20
stub_renderer_19	801a5fbc	20
load_dynlist	801a60ac	644
stub_renderer_20	801a6330	20
func_801A71CC	801a6344	1300
stub_renderer_21	801a6858	16
sLevelSelectStageNames	801a6870	1024
sDemoCountdown	801a6c70	4
sPlayMarioGreeting	801a6c74	4
sPlayMarioGameOver	801a6c78	8
introBackgroundDlRows	801a6cb0	16
xCoords	801a6cc0	48
yCoords	801a6cf0	48
textureTables	801a6d20	8
introBackgroundIndexTable	801a6d28	12
introBackgroundTables	801a6d34	4
gameOverBackgroundTable	801a6d38	12
flipOrder	801a6d44	12
sSelectedButtonID	801a6d50	4
sCurrentMenuLevel	801a6d54	4
sTextBaseAlpha	801a6d58	4
sCursorPos	801a6d5c	8
sCursorClickingTimer	801a6d64	4
sClickPos	801a6d68	4
sSelectedFileIndex	801a6d6c	4
sFadeOutText	801a6d70	4
sStatusMessageID	801a6d74	4
sTextFadeAlpha	801a6d78	4
sMainMenuTimer	801a6d7c	4
sSoundMode	801a6d80	4
sLanguageMode	801a6d84	4
sEraseYesNoHoverState	801a6d88	4
sAllFilesExist	801a6d8c	4
sSelectedFileNum	801a6d90	4
sScoreFileCoinScoreMode	801a6d94	4
sOpenLangSettings	801a6d98	4
textReturn	801a6d9c	24
textViewScore	801a6db4	36
textCopyFileButton	801a6dd8	48
