Unknown8019AEC4	8019a484	84
get_alloc_mem_amt	8019a4e0	32
gd_get_ostime	8019a500	48
get_time_scale	8019a530	32
dump_disp_list	8019a550	136
gd_sin_d	8019a89c	64
gd_cos_d	8019a8dc	64
gd_sqrt_d	8019a91c	120
stub_renderer_1	8019a994	40
gd_printf	8019a9bc	1488
gd_exit	8019af8c	56
gd_free	8019afc4	76
gd_allocblock	8019b010	248
gd_malloc	8019b108	208
gd_malloc_perm	8019b1d8	56
gd_malloc_temp	8019b210	56
Unknown8019BC88	8019b248	76
Unknown8019BCD4	8019b294	56
draw_indexed_dl	8019b2cc	188
branch_cur_dl_to_num	8019b388	120
get_dl_gfx	8019b400	48
setup_stars	8019b430	656
setup_timers	8019b6c0	368
Unknown8019C270	8019b830	24
Unknown8019C288	8019b848	80
gd_add_to_heap	8019b898	56
gdm_init	8019b8d0	156
gdm_setup	8019b96c	156
stub_renderer_2	8019ba08	20
print_gdm_stats	8019ba1c	84
make_view_withgrp	8019ba70	148
gdm_maketestdl	8019bb04	420
set_time_scale	8019bca8	24
Unknown8019C840	8019bcc0	52
gd_vblank	8019bcf4	188
gd_copy_p1_contpad	8019bdb0	152
gd_sfx_to_play	8019be48	48
gdm_gettestdl	8019be78	912
gdm_getpos	8019c208	180
fatal_no_dl_mem	8019c398	44
alloc_displaylist	8019c3c4	216
cpy_remaining_gddl	8019c49c	244
create_child_gdl	8019c590	88
new_gd_dl	8019c5e8	592
gd_rsp_init	8019c838	116
gd_rdp_init	8019c8ac	116
gd_draw_rect	8019c920	936
gd_draw_border_rect	8019ccc8	3056
gd_dl_set_fill	8019d8b8	748
gd_dl_set_z_buffer_area	8019dba4	92
gd_set_color_fb	8019dc00	284
reset_cur_dl_indices	8019dd1c	160
begin_gddl	8019ddbc	120
stash_current_gddl	8019de34	32
pop_gddl_stash	8019de54	32
gd_startdisplist	8019de74	336
gd_enddlsplist	8019dfc4	104
gd_enddlsplist_parent	8019e02c	352
Unknown8019EBCC	8019e18c	60
new_gddl_from	8019e1c8	128
Unknown8019EC88	8019e248	108
mat4_to_mtx	8019e2b4	376
gd_dl_mul_matrix	8019e42c	168
gd_dl_load_matrix	8019e4d4	172
gd_dl_load_identity_matrix	8019e580	108
gd_dl_push_matrix	8019e5ec	108
gd_dl_pop_matrix	8019e658	76
gd_dl_mul_trans_matrix	8019e6a4	184
gd_dl_load_trans_matrix	8019e75c	188
gd_dl_scale	8019e818	108
func_8019F2C4	8019e884	84
gd_dl_lookat	8019e8d8	1728
check_tri_display	8019ef98	136
gd_dl_make_vertex	8019f020	1168
func_8019FEF0	8019f4b0	100
gd_dl_make_triangle	8019f514	228
func_801A0038	8019f5f8	56
gd_dl_flush_vertices	8019f630	380
set_render_alpha	8019f878	108
set_light_id	8019f8e4	24
set_light_num	8019f8fc	24
create_mtl_gddl	8019f914	244
branch_to_gddl	8019fa08	48
gd_dl_hilite	8019fa38	1012
gd_dl_material_lighting	8019fe2c	3452
set_Vtx_norm_buf_1	801a0ba8	220
set_Vtx_norm_buf_2	801a0c84	236
set_gd_mtx_parameters	801a0d70	92
Unknown801A1B30	801a10f0	832
Unknown801A1E70	801a1430	1184
gd_set_one_cycle	801a18d0	80
stub_renderer_3	801a1920	20
gddl_is_loading_stub_dl	801a1934	20
gddl_is_loading_shine_dl	801a1948	192
start_view_dl	801a1a08	1020
parse_p1_controller	801a1e04	2568
stub_renderer_4	801a280c	168
Unknown801A32F4	801a28b4	48
func_801A3324	801a28e4	76
func_801A3370	801a2930	136
Unknown801A33F8	801a29b8	132
Unknown801A347C	801a2a3c	100
border_active_view	801a2aa0	148
gd_shading	801a2b34	104
